customer_id,segment_name,behavioral_state,primary_country,lifetime_orders,total_value,recency_days,average_order_value,recent_90d_value,prior_90d_value,value_momentum_pct,frequency_momentum_pct,product_count,primary_active_signal,insufficient_history
16449,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,707.69,197,353.845,0.0,0.0,0.0,0.0,40,None,False
16450,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1505.73,149,501.91,0.0,311.92,-1.0,-1.0,36,None,False
16451,Emerging Engagement,SOFTENING,United Kingdom,3,1013.15,87,337.7167,266.97,0.0,1.0,1.0,61,POSITIVE_MOMENTUM,False
16452,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,332.17,630,166.085,0.0,0.0,0.0,0.0,14,None,False
16453,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,251.71,530,125.855,0.0,0.0,0.0,0.0,15,None,False
16454,Emerging Engagement,ENGAGED,United Kingdom,4,30.95,44,7.7375,6.9,0.0,1.0,1.0,4,POSITIVE_MOMENTUM,False
16455,High-Value Stable,ENGAGED,United Kingdom,11,3995.57,63,363.2336,517.8,189.6,1.731,0.0,111,None,False
16456,High-Value Stable,SOFTENING,United Kingdom,13,6000.94,99,461.6108,0.0,581.76,-1.0,-1.0,226,HIGH_VALUE_SOFTENING,False
16457,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,208.36,218,208.36,0.0,0.0,0.0,0.0,9,None,True
16458,High-Value Stable,ENGAGED,United Kingdom,30,5690.89,2,189.6963,1331.24,845.8,0.5739,0.75,91,POSITIVE_MOMENTUM,False
16459,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,71.79,729,71.79,0.0,0.0,0.0,0.0,5,None,True
16460,Unsegmented (Insufficient History),SOFTENING,United Kingdom,3,811.23,28,270.41,811.23,0.0,1.0,1.0,128,POSITIVE_MOMENTUM,True
16461,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1545.83,177,515.2767,0.0,142.92,-1.0,-1.0,223,BROAD_ENGAGEMENT_SOFTENING,False
16462,Emerging Engagement,SOFTENING,United Kingdom,3,136.0,73,45.3333,68.0,0.0,1.0,1.0,1,POSITIVE_MOMENTUM,False
16463,Emerging Engagement,ENGAGED,United Kingdom,4,1422.4,21,355.6,1103.03,0.0,1.0,1.0,74,POSITIVE_MOMENTUM,False
16464,Emerging Engagement,SOFTENING,United Kingdom,3,1298.66,19,432.8867,918.33,380.33,1.4146,1.0,152,POSITIVE_MOMENTUM,False
16465,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,746.24,420,373.12,0.0,0.0,0.0,0.0,45,None,False
16466,High-Value Stable,ENGAGED,United Kingdom,15,3767.09,33,251.1393,596.33,479.34,0.2441,0.0,207,None,False
16467,Low-Activity / Long-Recency,DORMANT,United Kingdom,7,2869.16,508,409.88,0.0,0.0,0.0,0.0,14,None,False
16468,Emerging Engagement,SOFTENING,United Kingdom,3,787.52,74,262.5067,74.9,0.0,1.0,1.0,38,POSITIVE_MOMENTUM,False
16469,Emerging Engagement,ENGAGED,United Kingdom,5,803.9,23,160.78,357.12,0.0,1.0,1.0,167,POSITIVE_MOMENTUM,False
16470,High-Value Stable,ENGAGED,United Kingdom,11,2416.85,51,219.7136,213.64,193.47,0.1043,0.0,286,HIGH_FREQUENCY_LOW_VALUE,False
16471,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1189.98,274,297.495,0.0,0.0,0.0,0.0,48,None,False
16472,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,789.6,434,394.8,0.0,0.0,0.0,0.0,39,None,False
16473,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,470.83,164,117.7075,0.0,98.3,-1.0,-1.0,26,None,False
16474,Emerging Engagement,ENGAGED,United Kingdom,7,1810.65,7,258.6643,1469.3,341.35,3.3044,5.0,237,POSITIVE_MOMENTUM,False
16475,Low-Activity / Long-Recency,SOFTENING,United Kingdom,4,544.3,88,136.075,85.0,149.3,-0.4307,-0.5,23,None,False
16476,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,350.35,431,350.35,0.0,0.0,0.0,0.0,24,None,True
16477,High-Value Stable,ENGAGED,United Kingdom,11,4094.37,63,372.2155,495.2,446.75,0.1084,0.0,177,None,False
16478,Unsegmented (Insufficient History),EMERGING,United Kingdom,3,331.0,25,110.3333,331.0,0.0,1.0,1.0,15,EMERGING_BROADENING,True
16479,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,300.83,10,150.415,300.83,0.0,1.0,1.0,35,EMERGING_BROADENING,True
16480,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,769.29,75,769.29,769.29,0.0,1.0,1.0,51,POSITIVE_MOMENTUM,True
16481,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,453.38,682,453.38,0.0,0.0,0.0,0.0,16,None,True
16482,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,220.62,15,220.62,220.62,0.0,1.0,1.0,18,EMERGING_BROADENING,True
16483,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,139.35,192,139.35,0.0,0.0,0.0,0.0,19,None,True
16484,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,404.3,173,202.15,0.0,118.6,-1.0,-1.0,25,None,False
16485,Emerging Engagement,SOFTENING,United Kingdom,5,2287.19,77,457.438,363.65,0.0,1.0,1.0,126,POSITIVE_MOMENTUM,False
16486,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,134.36,537,134.36,0.0,0.0,0.0,0.0,7,None,True
16487,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,209.4,577,104.7,0.0,0.0,0.0,0.0,28,None,False
16488,Low-Activity / Long-Recency,SOFTENING,United Kingdom,3,498.8,33,166.2667,144.23,354.57,-0.5932,-0.5,28,None,False
16489,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,303.7,380,151.85,0.0,0.0,0.0,0.0,4,None,False
16490,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,205.41,436,205.41,0.0,0.0,0.0,0.0,13,None,True
16491,Emerging Engagement,ENGAGED,United Kingdom,2,1533.16,46,766.58,731.5,0.0,1.0,1.0,86,POSITIVE_MOMENTUM,False
16492,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,385.56,540,385.56,0.0,0.0,0.0,0.0,23,None,True
16493,High-Value Stable,SOFTENING,United Kingdom,7,2132.09,79,304.5843,569.34,414.49,0.3736,0.0,77,None,False
16494,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,826.53,296,826.53,0.0,0.0,0.0,0.0,47,None,True
16495,Emerging Engagement,REACTIVATED,United Kingdom,3,648.26,3,216.0867,401.75,0.0,1.0,1.0,78,POSITIVE_MOMENTUM,False
16496,Emerging Engagement,REACTIVATED,United Kingdom,6,2330.77,8,388.4617,414.48,0.0,1.0,1.0,120,POSITIVE_MOMENTUM,False
16497,High-Value Stable,ENGAGED,United Kingdom,23,6695.28,49,291.0991,1414.99,0.0,1.0,1.0,239,POSITIVE_MOMENTUM,False
16498,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,100.97,161,50.485,0.0,100.97,-1.0,-1.0,15,None,False
16499,Low-Activity / Long-Recency,DORMANT,United Kingdom,8,2578.34,360,322.2925,0.0,0.0,0.0,0.0,104,None,False
16500,Emerging Engagement,ENGAGED,United Kingdom,9,843.91,4,93.7678,235.86,0.0,1.0,1.0,24,HIGH_FREQUENCY_LOW_VALUE,False
16501,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,1191.23,383,1191.23,0.0,0.0,0.0,0.0,181,None,True
16502,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,258.55,620,129.275,0.0,0.0,0.0,0.0,41,None,False
16503,High-Value Stable,DORMANT,United Kingdom,11,3614.34,106,328.5764,0.0,338.54,-1.0,-1.0,161,HIGH_VALUE_SOFTENING,False
16504,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,465.88,25,465.88,465.88,0.0,1.0,1.0,76,EMERGING_BROADENING,True
16505,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,777.6,31,777.6,777.6,0.0,1.0,1.0,4,EMERGING_BROADENING,True
16506,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,90.3,19,45.15,90.3,0.0,1.0,1.0,3,EMERGING_BROADENING,True
16507,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,142.71,572,142.71,0.0,0.0,0.0,0.0,37,None,True
16508,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,240.95,630,240.95,0.0,0.0,0.0,0.0,42,None,True
16509,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,363.7,296,363.7,0.0,0.0,0.0,0.0,13,None,True
16510,Low-Activity / Long-Recency,DORMANT,United Kingdom,6,1777.5,372,296.25,0.0,0.0,0.0,0.0,94,None,False
16511,High-Value Stable,ENGAGED,United Kingdom,6,1760.49,21,293.415,352.63,235.35,0.4983,0.0,235,None,False
16513,Unsegmented (Insufficient History),EMERGING,United Kingdom,4,874.59,4,218.6475,874.59,0.0,1.0,1.0,33,EMERGING_BROADENING,True
16515,High-Value Stable,SOFTENING,United Kingdom,10,3179.06,52,317.906,376.78,628.02,-0.4001,-0.5,184,BROAD_ENGAGEMENT_SOFTENING,False
16516,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,101.7,30,101.7,101.7,0.0,1.0,1.0,6,EMERGING_BROADENING,True
16517,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,162.7,277,162.7,0.0,0.0,0.0,0.0,17,None,True
16518,Emerging Engagement,ENGAGED,United Kingdom,4,959.37,61,239.8425,293.62,0.0,1.0,1.0,61,POSITIVE_MOMENTUM,False
16519,Emerging Engagement,ENGAGED,United Kingdom,4,439.06,25,109.765,111.38,0.0,1.0,1.0,32,POSITIVE_MOMENTUM,False
16520,High-Value Stable,DORMANT,United Kingdom,6,2148.38,186,358.0633,0.0,0.0,0.0,0.0,251,None,False
16521,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1140.11,415,380.0367,0.0,0.0,0.0,0.0,212,None,False
16522,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,433.36,435,216.68,0.0,0.0,0.0,0.0,16,None,False
16523,High-Value Stable,ENGAGED,United Kingdom,28,11916.33,1,425.5832,4172.52,2410.35,0.7311,0.6,180,POSITIVE_MOMENTUM,False
16524,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,306.19,446,153.095,0.0,0.0,0.0,0.0,50,None,False
16525,High-Value Stable,SOFTENING,United Kingdom,48,24151.3,2,503.1521,2655.1,2185.24,0.215,0.0,115,None,False
16526,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,717.21,171,358.605,0.0,290.36,-1.0,-1.0,30,None,False
16527,Emerging Engagement,SOFTENING,United Kingdom,2,1232.94,81,616.47,228.06,0.0,1.0,1.0,66,POSITIVE_MOMENTUM,False
16528,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,244.41,3,244.41,244.41,0.0,1.0,1.0,17,EMERGING_BROADENING,True
16529,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1986.8,190,496.7,0.0,0.0,0.0,0.0,87,None,False
16530,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,48.35,668,48.35,0.0,0.0,0.0,0.0,3,None,True
16531,Emerging Engagement,ENGAGED,United Kingdom,11,2298.33,22,208.9391,560.06,199.7,1.8045,2.0,109,POSITIVE_MOMENTUM,False
16532,Low-Activity / Long-Recency,ENGAGED,United Kingdom,5,8756.64,17,1751.328,2232.0,2606.4,-0.1436,0.0,2,None,False
16533,Unsegmented (Insufficient History),EMERGING,United Kingdom,3,1082.81,19,360.9367,1082.81,0.0,1.0,1.0,112,EMERGING_BROADENING,True
16534,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,635.9,642,635.9,0.0,0.0,0.0,0.0,36,None,True
16535,Emerging Engagement,REACTIVATED,United Kingdom,3,972.04,5,324.0133,593.75,0.0,1.0,1.0,67,POSITIVE_MOMENTUM,False
16536,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,548.12,110,548.12,0.0,548.12,-1.0,-1.0,49,None,True
16537,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,23.35,641,23.35,0.0,0.0,0.0,0.0,3,None,True
16538,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,395.07,541,131.69,0.0,0.0,0.0,0.0,35,None,False
16539,High-Value Stable,REACTIVATED,United Kingdom,10,3289.66,2,328.966,335.2,0.0,1.0,1.0,83,POSITIVE_MOMENTUM,False
16540,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,205.75,414,205.75,0.0,0.0,0.0,0.0,25,None,True
16541,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,424.03,735,424.03,0.0,0.0,0.0,0.0,38,None,True
16542,Emerging Engagement,ENGAGED,United Kingdom,2,257.32,53,128.66,119.62,0.0,1.0,1.0,13,POSITIVE_MOMENTUM,False
16543,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,292.21,591,292.21,0.0,0.0,0.0,0.0,18,None,True
16544,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,376.7,519,94.175,0.0,0.0,0.0,0.0,8,None,False
16545,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,689.82,164,344.91,0.0,339.3,-1.0,-1.0,6,None,False
16546,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,5307.07,290,1061.414,0.0,0.0,0.0,0.0,75,HISTORICAL_VALUE_DORMANT,False
16547,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,104.26,546,104.26,0.0,0.0,0.0,0.0,25,None,True
16548,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,30.15,599,30.15,0.0,0.0,0.0,0.0,6,None,True
16549,Emerging Engagement,ENGAGED,United Kingdom,34,12781.8,10,375.9353,3254.54,660.87,3.9246,7.0,836,POSITIVE_MOMENTUM,False
16550,High-Value Stable,DORMANT,United Kingdom,18,8813.58,108,489.6433,0.0,872.64,-1.0,-1.0,274,HIGH_VALUE_SOFTENING,False
16551,Low-Activity / Long-Recency,SOFTENING,United Kingdom,7,2237.12,95,319.5886,0.0,611.05,-1.0,-1.0,67,None,False
16552,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,379.73,242,189.865,0.0,0.0,0.0,0.0,17,None,False
16553,High-Value Stable,DORMANT,United Kingdom,33,16584.01,163,502.5458,0.0,988.64,-1.0,-1.0,195,HIGH_VALUE_SOFTENING,False
16554,Emerging Engagement,ENGAGED,United Kingdom,8,2841.72,42,355.215,522.99,0.0,1.0,1.0,108,POSITIVE_MOMENTUM,False
16555,Emerging Engagement,ENGAGED,United Kingdom,6,1915.68,35,319.28,133.91,151.98,-0.1189,0.0,59,None,False
16556,High-Value Stable,ENGAGED,United Kingdom,17,8012.58,66,471.3282,757.42,917.55,-0.1745,-0.5,280,BROAD_ENGAGEMENT_SOFTENING,False
16557,Low-Activity / Long-Recency,ENGAGED,United Kingdom,2,281.85,24,140.925,180.7,101.15,0.7865,0.0,11,None,False
16558,High-Value Stable,ENGAGED,United Kingdom,38,13304.11,0,350.1082,3653.32,1234.59,1.9591,0.5,383,POSITIVE_MOMENTUM,False
16559,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,175.0,397,175.0,0.0,0.0,0.0,0.0,17,None,True
16560,High-Value Stable,ENGAGED,United Kingdom,8,3048.38,26,381.0475,509.23,0.0,1.0,1.0,140,POSITIVE_MOMENTUM,False
16561,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,511.12,5,255.56,511.12,0.0,1.0,1.0,29,EMERGING_BROADENING,True
16562,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,223.86,476,223.86,0.0,0.0,0.0,0.0,34,None,True
16563,Emerging Engagement,ENGAGED,United Kingdom,6,4412.56,53,735.4267,1077.74,0.0,1.0,1.0,55,POSITIVE_MOMENTUM,False
16564,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,87.8,569,87.8,0.0,0.0,0.0,0.0,5,None,True
16565,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,773.05,364,193.2625,0.0,0.0,0.0,0.0,7,None,False
16566,Emerging Engagement,ENGAGED,United Kingdom,5,614.66,15,122.932,150.78,183.76,-0.1795,1.0,14,None,False
16567,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,865.6,194,432.8,0.0,0.0,0.0,0.0,34,None,False
16568,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,1020.9,427,510.45,0.0,0.0,0.0,0.0,5,None,False
16569,Emerging Engagement,REACTIVATED,United Kingdom,5,1455.23,3,291.046,124.2,0.0,1.0,1.0,27,POSITIVE_MOMENTUM,False
16570,High-Value Stable,ENGAGED,United Kingdom,20,7434.31,15,371.7155,1604.33,660.84,1.4277,0.3333,114,POSITIVE_MOMENTUM,False
16571,High-Value Stable,ENGAGED,United Kingdom,10,4248.74,26,424.874,524.9,460.11,0.1408,0.0,151,None,False
16572,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1009.6,127,336.5333,0.0,667.02,-1.0,-1.0,40,None,False
16573,Emerging Engagement,SOFTENING,United Kingdom,2,663.61,84,331.805,370.98,0.0,1.0,1.0,40,POSITIVE_MOMENTUM,False
16574,Emerging Engagement,SOFTENING,United Kingdom,3,1301.78,71,433.9267,451.44,0.0,1.0,1.0,86,POSITIVE_MOMENTUM,False
16576,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,540.87,420,270.435,0.0,0.0,0.0,0.0,32,None,False
16577,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,380.0,666,380.0,0.0,0.0,0.0,0.0,23,None,True
16578,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,156.6,626,156.6,0.0,0.0,0.0,0.0,9,None,True
16579,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,295.05,425,295.05,0.0,0.0,0.0,0.0,14,None,True
16581,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,105.84,182,105.84,0.0,0.0,0.0,0.0,9,None,True
16582,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,313.62,113,313.62,0.0,313.62,-1.0,-1.0,6,None,True
16583,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,297.95,373,148.975,0.0,0.0,0.0,0.0,18,None,False
16584,Emerging Engagement,SOFTENING,United Kingdom,5,3156.17,80,631.234,324.14,0.0,1.0,1.0,61,POSITIVE_MOMENTUM,False
16585,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,341.59,593,170.795,0.0,0.0,0.0,0.0,16,None,False
16586,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1462.78,248,487.5933,0.0,0.0,0.0,0.0,27,None,False
16587,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,225.15,232,225.15,0.0,0.0,0.0,0.0,13,None,True
16588,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1361.28,386,340.32,0.0,0.0,0.0,0.0,64,None,False
16589,Low-Activity / Long-Recency,SOFTENING,United Kingdom,4,612.36,71,153.09,244.56,214.68,0.1392,-0.5,39,None,False
16590,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,605.9,400,302.95,0.0,0.0,0.0,0.0,26,None,False
16591,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,213.5,68,213.5,213.5,0.0,1.0,1.0,10,EMERGING_BROADENING,True
16592,High-Value Stable,ENGAGED,United Kingdom,28,7807.91,4,278.8539,1899.35,693.35,1.7394,2.0,221,POSITIVE_MOMENTUM,False
16593,Emerging Engagement,ENGAGED,United Kingdom,8,1071.14,50,133.8925,74.53,0.0,1.0,1.0,57,HIGH_FREQUENCY_LOW_VALUE,False
16594,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,181.09,75,181.09,181.09,0.0,1.0,1.0,53,POSITIVE_MOMENTUM,True
16595,Emerging Engagement,ENGAGED,United Kingdom,5,1757.75,61,351.55,360.16,0.0,1.0,1.0,337,POSITIVE_MOMENTUM,False
16596,Emerging Engagement,ENGAGED,United Kingdom,4,458.98,15,114.745,129.5,0.0,1.0,1.0,23,POSITIVE_MOMENTUM,False
16597,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,90.04,4,90.04,90.04,0.0,1.0,1.0,7,EMERGING_BROADENING,True
16598,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,145.05,285,145.05,0.0,0.0,0.0,0.0,10,None,True
16599,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,172.8,385,172.8,0.0,0.0,0.0,0.0,12,None,True
16600,High-Value Stable,ENGAGED,United Kingdom,13,2153.41,4,165.6469,576.06,0.0,1.0,1.0,106,POSITIVE_MOMENTUM,False
16601,Emerging Engagement,ENGAGED,United Kingdom,3,677.0,40,225.6667,242.7,0.0,1.0,1.0,60,POSITIVE_MOMENTUM,False
16602,Emerging Engagement,ENGAGED,United Kingdom,2,763.33,36,381.665,528.08,0.0,1.0,1.0,37,POSITIVE_MOMENTUM,False
16603,Low-Activity / Long-Recency,SOFTENING,United Kingdom,2,482.47,74,241.235,185.85,296.62,-0.3734,0.0,34,None,False
16604,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,432.45,562,216.225,0.0,0.0,0.0,0.0,10,None,False
16605,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,60.48,724,60.48,0.0,0.0,0.0,0.0,1,None,True
16606,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,357.66,404,178.83,0.0,0.0,0.0,0.0,16,None,False
16607,High-Value Stable,SOFTENING,United Kingdom,25,5706.87,17,228.2748,1080.13,550.52,0.962,0.3333,212,HIGH_FREQUENCY_LOW_VALUE,False
16608,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,1286.62,453,643.31,0.0,0.0,0.0,0.0,94,None,False
16609,High-Value Stable,SOFTENING,United Kingdom,7,5493.46,15,784.78,2783.42,722.42,2.8529,0.0,155,None,False
16610,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,75.66,219,75.66,0.0,0.0,0.0,0.0,6,None,True
16611,Low-Activity / Long-Recency,DORMANT,United Kingdom,6,1785.13,186,297.5217,0.0,0.0,0.0,0.0,86,None,False
16612,High-Value Stable,ENGAGED,United Kingdom,9,3245.43,32,360.6033,317.36,161.4,0.9663,0.0,105,None,False
16613,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,618.59,70,618.59,618.59,0.0,1.0,1.0,30,POSITIVE_MOMENTUM,True
16614,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1179.79,182,393.2633,0.0,0.0,0.0,0.0,37,None,False
16615,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,291.5,626,291.5,0.0,0.0,0.0,0.0,19,None,True
16616,Low-Activity / Long-Recency,ENGAGED,United Kingdom,2,500.42,15,250.21,290.32,210.1,0.3818,0.0,31,None,False
16617,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,151.85,235,151.85,0.0,0.0,0.0,0.0,5,None,True
16618,Emerging Engagement,ENGAGED,United Kingdom,5,2647.59,31,529.518,1206.3,0.0,1.0,1.0,79,POSITIVE_MOMENTUM,False
16619,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1938.33,263,484.5825,0.0,0.0,0.0,0.0,103,None,False
16620,Emerging Engagement,REACTIVATED,United Kingdom,6,1758.93,3,293.155,83.2,0.0,1.0,1.0,78,POSITIVE_MOMENTUM,False
16621,Low-Activity / Long-Recency,ENGAGED,United Kingdom,4,813.48,51,203.37,204.07,118.71,0.7191,0.0,22,None,False
16622,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,225.4,543,225.4,0.0,0.0,0.0,0.0,12,None,True
16623,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1015.24,245,253.81,0.0,0.0,0.0,0.0,44,None,False
16624,Emerging Engagement,SOFTENING,United Kingdom,2,810.57,80,405.285,384.14,0.0,1.0,1.0,44,POSITIVE_MOMENTUM,False
16625,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,1654.03,274,330.806,0.0,0.0,0.0,0.0,82,None,False
16626,High-Value Stable,ENGAGED,United Kingdom,17,4413.1,0,259.5941,2247.76,773.46,1.9061,1.0,86,POSITIVE_MOMENTUM,False
16627,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,322.8,79,322.8,322.8,0.0,1.0,1.0,20,POSITIVE_MOMENTUM,True
16628,High-Value Stable,SOFTENING,United Kingdom,7,2318.1,29,331.1571,568.21,906.93,-0.3735,-0.5,84,None,False
16629,Low-Activity / Long-Recency,SOFTENING,United Kingdom,2,408.63,73,204.315,180.95,227.68,-0.2052,0.0,58,None,False
16630,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,106.8,407,106.8,0.0,0.0,0.0,0.0,4,None,True
16631,Low-Activity / Long-Recency,DORMANT,United Kingdom,7,1892.52,481,270.36,0.0,0.0,0.0,0.0,46,None,False
16632,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,406.4,485,203.2,0.0,0.0,0.0,0.0,22,None,False
16633,Emerging Engagement,ENGAGED,United Kingdom,6,2883.1,17,480.5167,1714.84,464.94,2.6883,2.0,115,POSITIVE_MOMENTUM,False
16634,Low-Activity / Long-Recency,DORMANT,United Kingdom,6,1649.81,222,274.9683,0.0,0.0,0.0,0.0,72,None,False
16635,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,473.0,406,473.0,0.0,0.0,0.0,0.0,25,None,True
16636,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,3802.04,438,950.51,0.0,0.0,0.0,0.0,62,HISTORICAL_VALUE_DORMANT,False
16637,Emerging Engagement,ENGAGED,United Kingdom,4,1154.47,32,288.6175,623.92,226.93,1.7494,1.0,66,POSITIVE_MOMENTUM,False
16638,High-Value Stable,SOFTENING,United Kingdom,15,2380.13,22,158.6753,129.78,339.5,-0.6177,-0.6667,130,BROAD_ENGAGEMENT_SOFTENING,False
16639,Emerging Engagement,ENGAGED,United Kingdom,4,1747.98,31,436.995,786.36,0.0,1.0,1.0,76,POSITIVE_MOMENTUM,False
16640,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,179.4,397,179.4,0.0,0.0,0.0,0.0,13,None,True
16641,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,554.5,105,277.25,0.0,231.1,-1.0,-1.0,36,None,False
16642,Emerging Engagement,REACTIVATED,United Kingdom,3,1077.45,4,359.15,380.6,0.0,1.0,1.0,50,POSITIVE_MOMENTUM,False
16643,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,923.11,245,461.555,0.0,0.0,0.0,0.0,48,None,False
16644,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,833.78,177,416.89,0.0,111.37,-1.0,-1.0,62,None,False
16645,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,160.39,735,160.39,0.0,0.0,0.0,0.0,14,None,True
16646,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,678.8,449,678.8,0.0,0.0,0.0,0.0,29,None,True
16647,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,541.9,169,135.475,0.0,86.31,-1.0,-1.0,28,None,False
16648,Emerging Engagement,ENGAGED,United Kingdom,3,672.8,42,224.2667,290.66,0.0,1.0,1.0,37,POSITIVE_MOMENTUM,False
16649,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,306.58,520,306.58,0.0,0.0,0.0,0.0,20,None,True
16650,Emerging Engagement,SOFTENING,United Kingdom,7,1916.11,71,273.73,518.42,0.0,1.0,1.0,71,POSITIVE_MOMENTUM,False
16651,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,136.2,586,136.2,0.0,0.0,0.0,0.0,6,None,True
16652,High-Value Stable,ENGAGED,United Kingdom,16,17550.39,58,1096.8994,2248.1,1471.25,0.528,0.0,124,None,False
